fathmm	lrt	mutass	muttaster	provean	pph2_hdiv	pph2_hvar	sift	predict	benign	pathogenic
T	N	L	N	D	B	B	T	B	0.993	0.007
T	N	L	N	D	B	D	D	B	0.833	0.167
T	N	L	N	D	B	D	T	B	0.921	0.079
T	N	L	N	D	B	P	D	B	0.907	0.093
T	N	L	N	D	B	P	T	B	0.962	0.038
T	N	L	N	D	D	B	D	B	0.928	0.072
T	N	L	N	D	D	B	T	B	0.942	0.058
T	N	L	N	D	D	D	D	B	0.779	0.221
T	N	L	N	D	D	D	T	B	0.88	0.12
T	N	L	N	D	D	P	D	B	0.907	0.093
T	N	L	N	D	D	P	T	B	0.948	0.052
T	N	L	N	D	P	B	D	B	0.972	0.028
T	N	L	N	D	P	B	T	B	0.992	0.008
T	N	L	N	D	P	D	D	B	0.827	0.173
T	N	L	N	D	P	D	T	B	0.917	0.083
T	N	L	N	D	P	P	D	B	0.947	0.053
T	N	L	N	D	P	P	T	B	0.98	0.02
T	N	L	N	N	B	B	D	B	1	0
T	N	L	N	N	B	B	T	B	1	0
T	N	L	N	N	B	D	D	B	0.94	0.06
T	N	L	N	N	B	D	T	B	0.978	0.022
T	N	L	N	N	B	P	D	B	0.979	0.021
T	N	L	N	N	B	P	T	B	0.989	0.011
T	N	L	N	N	D	B	D	B	0.986	0.014
T	N	L	N	N	D	B	T	B	0.993	0.007
T	N	L	N	N	D	D	D	B	0.941	0.059
T	N	L	N	N	D	D	T	B	0.974	0.026
T	N	L	N	N	D	P	D	B	0.984	0.016
T	N	L	N	N	D	P	T	B	0.994	0.006
T	N	L	N	N	P	B	D	B	0.997	0.003
T	N	L	N	N	P	B	T	B	1	0
T	N	L	N	N	P	D	D	B	0.933	0.067
T	N	L	N	N	P	D	T	B	0.978	0.022
T	N	L	N	N	P	P	D	B	0.995	0.005
T	N	L	N	N	P	P	T	B	0.999	0.001
T	N	L	P	D	B	B	D	B	0.953	0.047
T	N	L	P	D	B	B	T	B	0.984	0.016
T	N	L	P	D	B	D	D	B	0.774	0.226
T	N	L	P	D	B	D	T	B	0.89	0.11
T	N	L	P	D	B	P	D	B	0.849	0.151
T	N	L	P	D	B	P	T	B	0.926	0.074
T	N	L	P	D	D	B	D	B	0.882	0.118
T	N	L	P	D	D	B	T	B	0.938	0.062
T	N	L	P	D	D	D	D	B	0.688	0.312
T	N	L	P	D	D	D	T	B	0.824	0.176
T	N	L	P	D	D	P	D	B	0.833	0.167
T	N	L	P	D	D	P	T	B	0.899	0.101
T	N	L	P	D	P	B	D	B	0.945	0.055
T	N	L	P	D	P	B	T	B	0.981	0.019
T	N	L	P	D	P	D	D	B	0.773	0.227
T	N	L	P	D	P	D	T	B	0.878	0.122
T	N	L	P	D	P	P	D	B	0.896	0.104
T	N	L	P	D	P	P	T	B	0.935	0.065
T	N	L	P	N	B	B	D	B	0.994	0.006
T	N	L	P	N	B	B	T	B	0.999	0.001
T	N	L	P	N	B	D	D	B	0.914	0.086
T	N	L	P	N	B	D	T	B	0.966	0.034
T	N	L	P	N	B	P	D	B	0.956	0.044
T	N	L	P	N	B	P	T	B	0.978	0.022
T	N	L	P	N	D	B	D	B	0.968	0.032
T	N	L	P	N	D	B	T	B	0.989	0.011
T	N	L	P	N	D	D	D	B	0.899	0.101
T	N	L	P	N	D	D	T	B	0.96	0.04
T	N	L	P	N	D	P	D	B	0.957	0.043
T	N	L	P	N	D	P	T	B	0.973	0.027
T	N	L	P	N	P	B	D	B	0.987	0.013
T	N	L	P	N	P	B	T	B	0.999	0.001
T	N	L	P	N	P	D	D	B	0.893	0.107
T	N	L	P	N	P	D	T	B	0.965	0.035
T	N	L	P	N	P	P	D	B	0.973	0.027
T	N	L	P	N	P	P	T	B	0.989	0.011
T	N	N	A	D	B	B	D	B	0.538	0.462
T	N	N	A	D	B	B	T	B	0.589	0.411
T	N	N	A	D	B	D	D	P	0.364	0.636
T	N	N	A	D	B	D	T	P	0.487	0.513
T	N	N	A	D	B	P	D	P	0.44	0.56
T	N	N	A	D	B	P	T	B	0.529	0.471
T	N	N	A	D	D	B	D	P	0.46	0.54
T	N	N	A	D	D	B	T	B	0.529	0.471
T	N	N	A	D	D	D	D	P	0.285	0.715
T	N	N	A	D	D	D	T	P	0.406	0.594
T	N	N	A	D	D	P	D	P	0.393	0.607
T	N	N	A	D	D	P	T	P	0.466	0.534
T	N	N	A	D	P	B	D	P	0.484	0.516
T	N	N	A	D	P	B	T	B	0.561	0.439
T	N	N	A	D	P	D	D	P	0.348	0.652
T	N	N	A	D	P	D	T	P	0.473	0.527
T	N	N	A	D	P	P	D	P	0.421	0.579
T	N	N	A	D	P	P	T	B	0.51	0.49
T	N	N	A	N	B	B	D	B	0.633	0.367
T	N	N	A	N	B	B	T	B	0.618	0.382
T	N	N	A	N	B	D	D	B	0.551	0.449
T	N	N	A	N	B	D	T	B	0.585	0.415
T	N	N	A	N	B	P	D	B	0.576	0.424
T	N	N	A	N	B	P	T	B	0.595	0.405
T	N	N	A	N	D	B	D	B	0.561	0.439
T	N	N	A	N	D	B	T	B	0.584	0.416
T	N	N	A	N	D	D	D	P	0.478	0.522
T	N	N	A	N	D	D	T	B	0.515	0.485
T	N	N	A	N	D	P	D	P	0.497	0.503
T	N	N	A	N	D	P	T	B	0.516	0.484
T	N	N	A	N	P	B	D	B	0.548	0.452
T	N	N	A	N	P	B	T	B	0.564	0.436
T	N	N	A	N	P	D	D	B	0.508	0.492
T	N	N	A	N	P	D	T	B	0.567	0.433
T	N	N	A	N	P	P	D	B	0.549	0.451
T	N	N	A	N	P	P	T	B	0.576	0.424
T	N	N	D	D	B	B	D	B	0.922	0.078
T	N	N	D	D	B	B	T	B	0.976	0.024
T	N	N	D	D	B	D	D	B	0.62	0.38
T	N	N	D	D	B	D	T	B	0.819	0.181
T	N	N	D	D	B	P	D	B	0.737	0.263
T	N	N	D	D	B	P	T	B	0.876	0.124
T	N	N	D	D	D	B	D	B	0.81	0.19
T	N	N	D	D	D	B	T	B	0.899	0.101
T	N	N	D	D	D	D	D	B	0.517	0.483
T	N	N	D	D	D	D	T	B	0.733	0.267
T	N	N	D	D	D	P	D	B	0.763	0.237
T	N	N	D	D	D	P	T	B	0.857	0.143
T	N	N	D	D	P	B	D	B	0.888	0.112
T	N	N	D	D	P	B	T	B	0.965	0.035
T	N	N	D	D	P	D	D	B	0.591	0.409
T	N	N	D	D	P	D	T	B	0.799	0.201
T	N	N	D	D	P	P	D	B	0.761	0.239
T	N	N	D	D	P	P	T	B	0.882	0.118
T	N	N	D	N	B	B	D	B	0.996	0.004
T	N	N	D	N	B	B	T	B	1	0
T	N	N	D	N	B	D	D	B	0.903	0.097
T	N	N	D	N	B	D	T	B	0.97	0.03
T	N	N	D	N	B	P	D	B	0.947	0.053
T	N	N	D	N	B	P	T	B	0.983	0.017
T	N	N	D	N	D	B	D	B	0.959	0.041
T	N	N	D	N	D	B	T	B	0.99	0.01
T	N	N	D	N	D	D	D	B	0.896	0.104
T	N	N	D	N	D	D	T	B	0.962	0.038
T	N	N	D	N	D	P	D	B	0.96	0.04
T	N	N	D	N	D	P	T	B	0.987	0.013
T	N	N	D	N	P	B	D	B	0.987	0.013
T	N	N	D	N	P	B	T	B	1	0
T	N	N	D	N	P	D	D	B	0.878	0.122
T	N	N	D	N	P	D	T	B	0.957	0.043
T	N	N	D	N	P	P	D	B	0.98	0.02
T	N	N	D	N	P	P	T	B	0.994	0.006
T	N	N	N	D	B	B	D	B	0.972	0.028
T	N	N	N	D	B	B	T	B	0.994	0.006
T	N	N	N	D	B	D	D	B	0.8	0.2
T	N	N	N	D	B	D	T	B	0.904	0.096
T	N	N	N	D	B	P	D	B	0.866	0.134
T	N	N	N	D	B	P	T	B	0.935	0.065
T	N	N	N	D	D	B	D	B	0.911	0.089
T	N	N	N	D	D	B	T	B	0.93	0.07
T	N	N	N	D	D	D	D	B	0.754	0.246
T	N	N	N	D	D	D	T	B	0.859	0.141
T	N	N	N	D	D	P	D	B	0.894	0.106
T	N	N	N	D	D	P	T	B	0.93	0.07
T	N	N	N	D	P	B	D	B	0.954	0.046
T	N	N	N	D	P	B	T	B	0.989	0.011
T	N	N	N	D	P	D	D	B	0.788	0.212
T	N	N	N	D	P	D	T	B	0.9	0.1
T	N	N	N	D	P	P	D	B	0.878	0.122
T	N	N	N	D	P	P	T	B	0.938	0.062
T	N	N	N	N	B	B	D	B	1	0
T	N	N	N	N	B	B	T	B	1	0
T	N	N	N	N	B	D	D	B	0.938	0.062
T	N	N	N	N	B	D	T	B	0.979	0.021
T	N	N	N	N	B	P	D	B	0.98	0.02
T	N	N	N	N	B	P	T	B	0.988	0.012
T	N	N	N	N	D	B	D	B	0.985	0.015
T	N	N	N	N	D	B	T	B	0.996	0.004
T	N	N	N	N	D	D	D	B	0.936	0.064
T	N	N	N	N	D	D	T	B	0.972	0.028
T	N	N	N	N	D	P	D	B	0.979	0.021
T	N	N	N	N	D	P	T	B	0.993	0.007
T	N	N	N	N	P	B	D	B	0.995	0.005
T	N	N	N	N	P	B	T	B	1	0
T	N	N	N	N	P	D	D	B	0.929	0.071
T	N	N	N	N	P	D	T	B	0.977	0.023
T	N	N	N	N	P	P	D	B	0.993	0.007
T	N	N	N	N	P	P	T	B	0.999	0.001
T	N	N	P	D	B	B	D	B	0.95	0.05
T	N	N	P	D	B	B	T	B	0.985	0.015
T	N	N	P	D	B	D	D	B	0.732	0.268
T	N	N	P	D	B	D	T	B	0.869	0.131
T	N	N	P	D	B	P	D	B	0.821	0.179
T	N	N	P	D	B	P	T	B	0.907	0.093
T	N	N	P	D	D	B	D	B	0.863	0.137
T	N	N	P	D	D	B	T	B	0.928	0.072
T	N	N	P	D	D	D	D	B	0.667	0.333
T	N	N	P	D	D	D	T	B	0.814	0.186
T	N	N	P	D	D	P	D	B	0.818	0.182
T	N	N	P	D	D	P	T	B	0.888	0.112
T	N	N	P	D	P	B	D	B	0.924	0.076
T	N	N	P	D	P	B	T	B	0.977	0.023
T	N	N	P	D	P	D	D	B	0.726	0.274
T	N	N	P	D	P	D	T	B	0.864	0.136
T	N	N	P	D	P	P	D	B	0.851	0.149
T	N	N	P	D	P	P	T	B	0.916	0.084
T	N	N	P	N	B	B	D	B	0.997	0.003
T	N	N	P	N	B	B	T	B	1	0
T	N	N	P	N	B	D	D	B	0.92	0.08
T	N	N	P	N	B	D	T	B	0.97	0.03
T	N	N	P	N	B	P	D	B	0.957	0.043
T	N	N	P	N	B	P	T	B	0.982	0.018
T	N	N	P	N	D	B	D	B	0.962	0.038
T	N	N	P	N	D	B	T	B	0.991	0.009
T	N	N	P	N	D	D	D	B	0.897	0.103
T	N	N	P	N	D	D	T	B	0.956	0.044
T	N	N	P	N	D	P	D	B	0.952	0.048
T	N	N	P	N	D	P	T	B	0.98	0.02
T	N	N	P	N	P	B	D	B	0.986	0.014
T	N	N	P	N	P	B	T	B	1	0
T	N	N	P	N	P	D	D	B	0.896	0.104
T	N	N	P	N	P	D	T	B	0.966	0.034
T	N	N	P	N	P	P	D	B	0.973	0.027
T	N	N	P	N	P	P	T	B	0.988	0.012
T	U	H	A	D	B	B	D	P	0.286	0.714
T	U	H	A	D	B	B	T	P	0.413	0.587
T	U	H	A	D	B	D	D	P	0.112	0.888
T	U	H	A	D	B	D	T	P	0.281	0.719
T	U	H	A	D	B	P	D	P	0.147	0.853
T	U	H	A	D	B	P	T	P	0.34	0.66
T	U	H	A	D	D	B	D	P	0.167	0.833
T	U	H	A	D	D	B	T	P	0.318	0.682
T	U	H	A	D	D	D	D	P	0.001	0.999
T	U	H	A	D	D	D	T	P	0.154	0.846
T	U	H	A	D	D	P	D	P	0.074	0.926
T	U	H	A	D	D	P	T	P	0.274	0.726
T	U	H	A	D	P	B	D	P	0.202	0.798
T	U	H	A	D	P	B	T	P	0.383	0.617
T	U	H	A	D	P	D	D	P	0.035	0.965
T	U	H	A	D	P	D	T	P	0.259	0.741
T	U	H	A	D	P	P	D	P	0.074	0.926
T	U	H	A	D	P	P	T	P	0.327	0.673
T	U	H	A	N	B	B	D	P	0.435	0.565
T	U	H	A	N	B	B	T	B	0.518	0.482
T	U	H	A	N	B	D	D	P	0.305	0.695
T	U	H	A	N	B	D	T	P	0.417	0.583
T	U	H	A	N	B	P	D	P	0.313	0.687
T	U	H	A	N	B	P	T	P	0.425	0.575
T	U	H	A	N	D	B	D	P	0.373	0.627
T	U	H	A	N	D	B	T	P	0.466	0.534
T	U	H	A	N	D	D	D	P	0.242	0.758
T	U	H	A	N	D	D	T	P	0.343	0.657
T	U	H	A	N	D	P	D	P	0.29	0.71
T	U	H	A	N	D	P	T	P	0.374	0.626
T	U	H	A	N	P	B	D	P	0.387	0.613
T	U	H	A	N	P	B	T	P	0.49	0.51
T	U	H	A	N	P	D	D	P	0.264	0.736
T	U	H	A	N	P	D	T	P	0.416	0.584
T	U	H	A	N	P	P	D	P	0.292	0.708
T	U	H	A	N	P	P	T	P	0.411	0.589
T	U	H	D	D	B	B	D	P	0.476	0.524
T	U	H	D	D	B	B	T	B	0.754	0.246
T	U	H	D	D	B	D	D	P	0.16	0.84
T	U	H	D	D	B	D	T	P	0.483	0.517
T	U	H	D	D	B	P	D	P	0.203	0.797
T	U	H	D	D	B	P	T	B	0.562	0.438
T	U	H	D	D	D	B	D	P	0.278	0.722
T	U	H	D	D	D	B	T	B	0.586	0.414
T	U	H	D	D	D	D	D	P	0.002	0.998
T	U	H	D	D	D	D	T	P	0.302	0.698
T	U	H	D	D	D	P	D	P	0.131	0.869
T	U	H	D	D	D	P	T	P	0.489	0.511
T	U	H	D	D	P	B	D	P	0.382	0.618
T	U	H	D	D	P	B	T	B	0.683	0.317
T	U	H	D	D	P	D	D	P	0.073	0.927
T	U	H	D	D	P	D	T	P	0.42	0.58
T	U	H	D	D	P	P	D	P	0.136	0.864
T	U	H	D	D	P	P	T	B	0.503	0.497
T	U	H	D	N	B	B	D	B	0.769	0.231
T	U	H	D	N	B	B	T	B	0.885	0.115
T	U	H	D	N	B	D	D	B	0.548	0.452
T	U	H	D	N	B	D	T	B	0.735	0.265
T	U	H	D	N	B	P	D	B	0.568	0.432
T	U	H	D	N	B	P	T	B	0.746	0.254
T	U	H	D	N	D	B	D	B	0.654	0.346
T	U	H	D	N	D	B	T	B	0.791	0.209
T	U	H	D	N	D	D	D	P	0.491	0.509
T	U	H	D	N	D	D	T	B	0.645	0.355
T	U	H	D	N	D	P	D	B	0.588	0.412
T	U	H	D	N	D	P	T	B	0.7	0.3
T	U	H	D	N	P	B	D	B	0.728	0.272
T	U	H	D	N	P	B	T	B	0.863	0.137
T	U	H	D	N	P	D	D	B	0.529	0.471
T	U	H	D	N	P	D	T	B	0.735	0.265
T	U	H	D	N	P	P	D	B	0.624	0.376
T	U	H	D	N	P	P	T	B	0.757	0.243
T	U	H	N	D	B	B	D	B	0.668	0.332
T	U	H	N	D	B	B	T	B	0.805	0.195
T	U	H	N	D	B	D	D	P	0.464	0.536
T	U	H	N	D	B	D	T	B	0.636	0.364
T	U	H	N	D	B	P	D	B	0.541	0.459
T	U	H	N	D	B	P	T	B	0.714	0.286
T	U	H	N	D	D	B	D	B	0.547	0.453
T	U	H	N	D	D	B	T	B	0.663	0.337
T	U	H	N	D	D	D	D	P	0.37	0.63
T	U	H	N	D	D	D	T	B	0.502	0.498
T	U	H	N	D	D	P	D	B	0.507	0.493
T	U	H	N	D	D	P	T	B	0.669	0.331
T	U	H	N	D	P	B	D	B	0.593	0.407
T	U	H	N	D	P	B	T	B	0.757	0.243
T	U	H	N	D	P	D	D	P	0.397	0.603
T	U	H	N	D	P	D	T	B	0.601	0.399
T	U	H	N	D	P	P	D	B	0.503	0.497
T	U	H	N	D	P	P	T	B	0.695	0.305
T	U	H	N	N	B	B	D	B	0.816	0.184
T	U	H	N	N	B	B	T	B	0.894	0.106
T	U	H	N	N	B	D	D	B	0.663	0.337
T	U	H	N	N	B	D	T	B	0.787	0.213
T	U	H	N	N	B	P	D	B	0.696	0.304
T	U	H	N	N	B	P	T	B	0.8	0.2
T	U	H	N	N	D	B	D	B	0.752	0.248
T	U	H	N	N	D	B	T	B	0.831	0.169
T	U	H	N	N	D	D	D	B	0.643	0.357
T	U	H	N	N	D	D	T	B	0.734	0.266
T	U	H	N	N	D	P	D	B	0.717	0.283
T	U	H	N	N	D	P	T	B	0.779	0.221
T	U	H	N	N	P	B	D	B	0.78	0.22
T	U	H	N	N	P	B	T	B	0.877	0.123
T	U	H	N	N	P	D	D	B	0.652	0.348
T	U	H	N	N	P	D	T	B	0.794	0.206
T	U	H	N	N	P	P	D	B	0.733	0.267
T	U	H	N	N	P	P	T	B	0.82	0.18
T	U	H	P	D	B	B	D	B	0.659	0.341
T	U	H	P	D	B	B	T	B	0.8	0.2
T	U	H	P	D	B	D	D	P	0.481	0.519
T	U	H	P	D	B	D	T	B	0.649	0.351
T	U	H	P	D	B	P	D	P	0.491	0.509
T	U	H	P	D	B	P	T	B	0.687	0.313
T	U	H	P	D	D	B	D	B	0.532	0.468
T	U	H	P	D	D	B	T	B	0.691	0.309
T	U	H	P	D	D	D	D	P	0.389	0.611
T	U	H	P	D	D	D	T	B	0.532	0.468
T	U	H	P	D	D	P	D	P	0.439	0.561
T	U	H	P	D	D	P	T	B	0.627	0.373
T	U	H	P	D	P	B	D	B	0.596	0.404
T	U	H	P	D	P	B	T	B	0.763	0.237
T	U	H	P	D	P	D	D	P	0.437	0.563
T	U	H	P	D	P	D	T	B	0.623	0.377
T	U	H	P	D	P	P	D	P	0.459	0.541
T	U	H	P	D	P	P	T	B	0.662	0.338
T	U	H	P	N	B	B	D	B	0.822	0.178
T	U	H	P	N	B	B	T	B	0.9	0.1
T	U	H	P	N	B	D	D	B	0.68	0.32
T	U	H	P	N	B	D	T	B	0.796	0.204
T	U	H	P	N	B	P	D	B	0.683	0.317
T	U	H	P	N	B	P	T	B	0.792	0.208
T	U	H	P	N	D	B	D	B	0.735	0.265
T	U	H	P	N	D	B	T	B	0.822	0.178
T	U	H	P	N	D	D	D	B	0.632	0.368
T	U	H	P	N	D	D	T	B	0.726	0.274
T	U	H	P	N	D	P	D	B	0.681	0.319
T	U	H	P	N	D	P	T	B	0.751	0.249
T	U	H	P	N	P	B	D	B	0.789	0.211
T	U	H	P	N	P	B	T	B	0.885	0.115
T	U	H	P	N	P	D	D	B	0.657	0.343
T	U	H	P	N	P	D	T	B	0.798	0.202
T	U	H	P	N	P	P	D	B	0.708	0.292
T	U	H	P	N	P	P	T	B	0.797	0.203
T	U	M	A	D	B	B	D	P	0.379	0.621
T	U	M	A	D	B	B	T	P	0.496	0.504
T	U	M	A	D	B	D	D	P	0.156	0.844
T	U	M	A	D	B	D	T	P	0.337	0.663
T	U	M	A	D	B	P	D	P	0.218	0.782
T	U	M	A	D	B	P	T	P	0.398	0.602
T	U	M	A	D	D	B	D	P	0.213	0.787
T	U	M	A	D	D	B	T	P	0.364	0.636
T	U	M	A	D	D	D	D	P	0.003	0.997
T	U	M	A	D	D	D	T	P	0.169	0.831
T	U	M	A	D	D	P	D	P	0.119	0.881
T	U	M	A	D	D	P	T	P	0.28	0.72
T	U	M	A	D	P	B	D	P	0.285	0.715
T	U	M	A	D	P	B	T	P	0.482	0.518
T	U	M	A	D	P	D	D	P	0.069	0.931
T	U	M	A	D	P	D	T	P	0.326	0.674
T	U	M	A	D	P	P	D	P	0.109	0.891
T	U	M	A	D	P	P	T	P	0.398	0.602
T	U	M	A	N	B	B	D	B	0.542	0.458
T	U	M	A	N	B	B	T	B	0.561	0.439
T	U	M	A	N	B	D	D	P	0.416	0.584
T	U	M	A	N	B	D	T	P	0.491	0.509
T	U	M	A	N	B	P	D	P	0.417	0.583
T	U	M	A	N	B	P	T	B	0.508	0.492
T	U	M	A	N	D	B	D	P	0.497	0.503
T	U	M	A	N	D	B	T	B	0.547	0.453
T	U	M	A	N	D	D	D	P	0.364	0.636
T	U	M	A	N	D	D	T	P	0.429	0.571
T	U	M	A	N	D	P	D	P	0.416	0.584
T	U	M	A	N	D	P	T	P	0.487	0.513
T	U	M	A	N	P	B	D	P	0.489	0.511
T	U	M	A	N	P	B	T	B	0.543	0.457
T	U	M	A	N	P	D	D	P	0.383	0.617
T	U	M	A	N	P	D	T	P	0.485	0.515
T	U	M	A	N	P	P	D	P	0.416	0.584
T	U	M	A	N	P	P	T	B	0.503	0.497
T	U	M	D	D	B	B	D	B	0.668	0.332
T	U	M	D	D	B	B	T	B	0.904	0.096
T	U	M	D	D	B	D	D	P	0.233	0.767
T	U	M	D	D	B	D	T	B	0.627	0.373
T	U	M	D	D	B	P	D	P	0.318	0.682
T	U	M	D	D	B	P	T	B	0.691	0.309
T	U	M	D	D	D	B	D	P	0.384	0.616
T	U	M	D	D	D	B	T	B	0.701	0.299
T	U	M	D	D	D	D	D	P	0.004	0.996
T	U	M	D	D	D	D	T	P	0.413	0.587
T	U	M	D	D	D	P	D	P	0.254	0.746
T	U	M	D	D	D	P	T	B	0.569	0.431
T	U	M	D	D	P	B	D	B	0.566	0.434
T	U	M	D	D	P	B	T	B	0.846	0.154
T	U	M	D	D	P	D	D	P	0.145	0.855
T	U	M	D	D	P	D	T	B	0.578	0.422
T	U	M	D	D	P	P	D	P	0.233	0.767
T	U	M	D	D	P	P	T	B	0.656	0.344
T	U	M	D	N	B	B	D	B	0.957	0.043
T	U	M	D	N	B	B	T	B	0.992	0.008
T	U	M	D	N	B	D	D	B	0.753	0.247
T	U	M	D	N	B	D	T	B	0.907	0.093
T	U	M	D	N	B	P	D	B	0.726	0.274
T	U	M	D	N	B	P	T	B	0.909	0.091
T	U	M	D	N	D	B	D	B	0.878	0.122
T	U	M	D	N	D	B	T	B	0.963	0.037
T	U	M	D	N	D	D	D	B	0.724	0.276
T	U	M	D	N	D	D	T	B	0.876	0.124
T	U	M	D	N	D	P	D	B	0.837	0.163
T	U	M	D	N	D	P	T	B	0.931	0.069
T	U	M	D	N	P	B	D	B	0.934	0.066
T	U	M	D	N	P	B	T	B	0.989	0.011
T	U	M	D	N	P	D	D	B	0.763	0.237
T	U	M	D	N	P	D	T	B	0.924	0.076
T	U	M	D	N	P	P	D	B	0.87	0.13
T	U	M	D	N	P	P	T	B	0.964	0.036
T	U	M	N	D	B	B	D	B	0.847	0.153
T	U	M	N	D	B	B	T	B	0.937	0.063
T	U	M	N	D	B	D	D	B	0.587	0.413
T	U	M	N	D	B	D	T	B	0.756	0.244
T	U	M	N	D	B	P	D	B	0.656	0.344
T	U	M	N	D	B	P	T	B	0.825	0.175
T	U	M	N	D	D	B	D	B	0.687	0.313
T	U	M	N	D	D	B	T	B	0.78	0.22
T	U	M	N	D	D	D	D	P	0.444	0.556
T	U	M	N	D	D	D	T	B	0.597	0.403
T	U	M	N	D	D	P	D	B	0.615	0.385
T	U	M	N	D	D	P	T	B	0.763	0.237
T	U	M	N	D	P	B	D	B	0.789	0.211
T	U	M	N	D	P	B	T	B	0.909	0.091
T	U	M	N	D	P	D	D	B	0.518	0.482
T	U	M	N	D	P	D	T	B	0.738	0.262
T	U	M	N	D	P	P	D	B	0.618	0.382
T	U	M	N	D	P	P	T	B	0.842	0.158
T	U	M	N	N	B	B	D	B	0.98	0.02
T	U	M	N	N	B	B	T	B	0.996	0.004
T	U	M	N	N	B	D	D	B	0.841	0.159
T	U	M	N	N	B	D	T	B	0.925	0.075
T	U	M	N	N	B	P	D	B	0.856	0.144
T	U	M	N	N	B	P	T	B	0.928	0.072
T	U	M	N	N	D	B	D	B	0.925	0.075
T	U	M	N	N	D	B	T	B	0.975	0.025
T	U	M	N	N	D	D	D	B	0.809	0.191
T	U	M	N	N	D	D	T	B	0.902	0.098
T	U	M	N	N	D	P	D	B	0.894	0.106
T	U	M	N	N	D	P	T	B	0.955	0.045
T	U	M	N	N	P	B	D	B	0.963	0.037
T	U	M	N	N	P	B	T	B	0.995	0.005
T	U	M	N	N	P	D	D	B	0.837	0.163
T	U	M	N	N	P	D	T	B	0.943	0.057
T	U	M	N	N	P	P	D	B	0.927	0.073
T	U	M	N	N	P	P	T	B	0.98	0.02
T	U	M	P	D	B	B	D	B	0.788	0.212
T	U	M	P	D	B	B	T	B	0.915	0.085
T	U	M	P	D	B	D	D	B	0.517	0.483
T	U	M	P	D	B	D	T	B	0.745	0.255
T	U	M	P	D	B	P	D	B	0.592	0.408
T	U	M	P	D	B	P	T	B	0.791	0.209
T	U	M	P	D	D	B	D	B	0.612	0.388
T	U	M	P	D	D	B	T	B	0.786	0.214
T	U	M	P	D	D	D	D	P	0.38	0.62
T	U	M	P	D	D	D	T	B	0.599	0.401
T	U	M	P	D	D	P	D	B	0.545	0.455
T	U	M	P	D	D	P	T	B	0.718	0.282
T	U	M	P	D	P	B	D	B	0.735	0.265
T	U	M	P	D	P	B	T	B	0.877	0.123
T	U	M	P	D	P	D	D	P	0.467	0.533
T	U	M	P	D	P	D	T	B	0.71	0.29
T	U	M	P	D	P	P	D	B	0.572	0.428
T	U	M	P	D	P	P	T	B	0.778	0.222
T	U	M	P	N	B	B	D	B	0.966	0.034
T	U	M	P	N	B	B	T	B	0.995	0.005
T	U	M	P	N	B	D	D	B	0.82	0.18
T	U	M	P	N	B	D	T	B	0.93	0.07
T	U	M	P	N	B	P	D	B	0.83	0.17
T	U	M	P	N	B	P	T	B	0.939	0.061
T	U	M	P	N	D	B	D	B	0.892	0.108
T	U	M	P	N	D	B	T	B	0.96	0.04
T	U	M	P	N	D	D	D	B	0.775	0.225
T	U	M	P	N	D	D	T	B	0.892	0.108
T	U	M	P	N	D	P	D	B	0.858	0.142
T	U	M	P	N	D	P	T	B	0.94	0.06
T	U	M	P	N	P	B	D	B	0.938	0.062
T	U	M	P	N	P	B	T	B	0.991	0.009
T	U	M	P	N	P	D	D	B	0.812	0.188
T	U	M	P	N	P	D	T	B	0.936	0.064
T	U	M	P	N	P	P	D	B	0.899	0.101
T	U	M	P	N	P	P	T	B	0.968	0.032
T	U	L	A	D	B	B	D	P	0.431	0.569
T	U	L	A	D	B	B	T	B	0.506	0.494
T	U	L	A	D	B	D	D	P	0.211	0.789
T	U	L	A	D	B	D	T	P	0.393	0.607
T	U	L	A	D	B	P	D	P	0.313	0.687
T	U	L	A	D	B	P	T	P	0.468	0.532
T	U	L	A	D	D	B	D	P	0.28	0.72
T	U	L	A	D	D	B	T	P	0.421	0.579
T	U	L	A	D	D	D	D	P	0.044	0.956
T	U	L	A	D	D	D	T	P	0.249	0.751
T	U	L	A	D	D	P	D	P	0.213	0.787
T	U	L	A	D	D	P	T	P	0.412	0.588
T	U	L	A	D	P	B	D	P	0.325	0.675
T	U	L	A	D	P	B	T	P	0.486	0.514
T	U	L	A	D	P	D	D	P	0.123	0.877
T	U	L	A	D	P	D	T	P	0.368	0.632
T	U	L	A	D	P	P	D	P	0.218	0.782
T	U	L	A	D	P	P	T	P	0.466	0.534
T	U	L	A	N	B	B	D	B	0.548	0.452
T	U	L	A	N	B	B	T	B	0.571	0.429
T	U	L	A	N	B	D	D	P	0.445	0.555
T	U	L	A	N	B	D	T	B	0.529	0.471
T	U	L	A	N	B	P	D	P	0.468	0.532
T	U	L	A	N	B	P	T	B	0.511	0.489
T	U	L	A	N	D	B	D	B	0.522	0.478
T	U	L	A	N	D	B	T	B	0.562	0.438
T	U	L	A	N	D	D	D	P	0.406	0.594
T	U	L	A	N	D	D	T	P	0.484	0.516
T	U	L	A	N	D	P	D	P	0.453	0.547
T	U	L	A	N	D	P	T	P	0.488	0.512
T	U	L	A	N	P	B	D	B	0.51	0.49
T	U	L	A	N	P	B	T	B	0.555	0.445
T	U	L	A	N	P	D	D	P	0.409	0.591
T	U	L	A	N	P	D	T	B	0.536	0.464
